Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Pokedex Entry
617,419,"""Floatzel""","""Sea Weasel Pokémon""",NULL,NULL,NULL,1.1,33.5,"""Water""",NULL,"""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""",NULL,NULL,"""Water Veil""","""The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.""",NULL,NULL,50,50,50,"""Diamond""",85,105,55,85,50,115,495,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,616,"""Level 26""",It floats using its well-developed flotation sac. It assists in the rescues of drowning people.
618,420,"""Cherubi""","""Cherry Pokémon""",NULL,NULL,NULL,0.4,3.3,"""Grass""",NULL,"""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Diamond""",45,35,45,62,53,35,275,0,0,0,1,0,0,1,190,"""Medium Fast""",1000000,"""Fairy""","""Grass""",20,NULL,NULL,"The small ball holds the nutrients needed for evolution. Apparently, it is very sweet and tasty."
619,421,"""Cherrim""","""Blossom Pokémon""",NULL,NULL,NULL,0.5,9.3,"""Grass""",NULL,"""Flower Gift""","""Boosts the Attack and Sp. Def stats of itself and allies in harsh sunlight.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Diamond""",70,60,70,87,78,85,450,0,0,0,2,0,0,2,75,"""Medium Fast""",1000000,"""Fairy""","""Grass""",20,618,"""Level 25""",It blooms during times of strong sunlight. It tries to make up for everything it endured as a bud.
620,422,"""Shellos""","""Sea Slug Pokémon""",NULL,NULL,NULL,0.3,6.3,"""Water""",NULL,"""Sticky Hold""","""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.""","""Storm Drain""","""Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Diamond""",76,48,48,57,62,34,325,1,0,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Water 1""","""Amorphous""",20,NULL,NULL,"Its colors and shapes differ from region to region. In the Sinnoh region, two types are confirmed."
1784,422,"""Shellos""","""Sea Slug Pokémon""","""East Sea""",620,NULL,0.3,6.3,"""Water""",NULL,"""Sticky Hold""","""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.""","""Storm Drain""","""Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Diamond""",76,48,48,57,62,34,325,1,0,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Water 1""","""Amorphous""",20,NULL,NULL,"Its colors and shapes differ from region to region. In the Sinnoh region, two types are confirmed."
621,423,"""Gastrodon""","""Sea Slug Pokémon""",NULL,NULL,NULL,0.9,29.9,"""Water""","""Ground""","""Sticky Hold""","""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.""","""Storm Drain""","""Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Diamond""",111,83,68,92,82,39,475,2,0,0,0,0,0,2,75,"""Medium Fast""",1000000,"""Water 1""","""Amorphous""",20,620,"""Level 30""","It has a pliable body without any bones. If any part of its body is torn off, it grows right back."
1785,423,"""Gastrodon""","""Sea Slug Pokémon""","""East Sea""",621,NULL,0.9,29.9,"""Water""","""Ground""","""Sticky Hold""","""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.""","""Storm Drain""","""Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Diamond""",111,83,68,92,82,39,475,2,0,0,0,0,0,2,75,"""Medium Fast""",1000000,"""Water 1""","""Amorphous""",20,1784,"""Level 30""","It has a pliable body without any bones. If any part of its body is torn off, it grows right back."
622,424,"""Ambipom""","""Long Tail Pokémon""",NULL,NULL,NULL,1.2,20.3,"""Normal""",NULL,"""Technician""","""Powers up the Pokémon's weaker moves.""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Skill Link""","""Maximizes the number of times multistrike moves hit.""",NULL,NULL,50,50,100,"""Diamond""",75,100,66,60,66,115,482,0,0,0,0,0,2,2,45,"""Fast""",800000,"""Field""",NULL,20,290,"""Knowing Double Hit""","To eat, it deftly shucks nuts with its two tails. It rarely uses its arms now."
623,425,"""Drifloon""","""Balloon Pokémon""",NULL,NULL,NULL,0.4,1.2,"""Ghost""","""Flying""","""Aftermath""","""Damages the attacker if it contacts the Pokémon with a finishing hit.""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Flare Boost""","""Powers up special attacks when the Pokémon is burned.""",NULL,NULL,50,50,50,"""Diamond""",90,50,34,60,44,70,348,1,0,0,0,0,0,1,125,"""Fluctuating""",1640000,"""Amorphous""",NULL,30,NULL,NULL,"A Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons."
624,426,"""Drifblim""","""Blimp Pokémon""",NULL,NULL,NULL,1.2,15.0,"""Ghost""","""Flying""","""Aftermath""","""Damages the attacker if it contacts the Pokémon with a finishing hit.""","""Unburden""","""Boosts the Speed stat if the Pokémon's held item is used or lost.""","""Flare Boost""","""Powers up special attacks when the Pokémon is burned.""",NULL,NULL,50,50,50,"""Diamond""",150,80,44,90,54,80,498,2,0,0,0,0,0,2,60,"""Fluctuating""",1640000,"""Amorphous""",NULL,30,623,"""Level 28""","At dusk, swarms of them are carried aloft on winds. When noticed, they suddenly vanish."
625,427,"""Buneary""","""Rabbit Pokémon""",NULL,NULL,NULL,0.4,5.5,"""Normal""",NULL,"""Run Away""","""Enables a sure getaway from wild Pokémon.""","""Klutz""","""The Pokémon can't use any held items.""","""Limber""","""Its limber body protects the Pokémon from paralysis.""",NULL,NULL,50,50,0,"""Diamond""",55,66,44,44,56,85,350,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""","""Human-Like""",20,NULL,NULL,It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.
626,428,"""Lopunny""","""Rabbit Pokémon""",NULL,NULL,NULL,1.2,33.3,"""Normal""",NULL,"""Cute Charm""","""Contact with the Pokémon may cause infatuation.""","""Klutz""","""The Pokémon can't use any held items.""","""Limber""","""Its limber body protects the Pokémon from paralysis.""",NULL,NULL,50,50,140,"""Diamond""",65,76,84,54,96,105,480,0,0,0,0,0,2,2,60,"""Medium Fast""",1000000,"""Field""","""Human-Like""",20,625,NULL,An extremely cautious Pokémon. It cloaks its body with its fluffy ear fur when it senses danger.
1593,428,"""Lopunny""","""Rabbit Pokémon""","""Mega""",626,NULL,1.3,28.3,"""Normal""","""Fighting""","""Scrappy""","""The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,140,"""Omega Ruby""",65,136,94,54,96,135,580,0,0,0,0,0,2,2,60,"""Medium Fast""",1000000,"""Field""","""Human-Like""",20,NULL,NULL,An extremely cautious Pokémon. It cloaks its body with its fluffy ear fur when it senses danger.
627,429,"""Mismagius""","""Magical Pokémon""",NULL,NULL,NULL,0.9,4.4,"""Ghost""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,35,"""Diamond""",60,60,60,105,105,105,495,0,0,0,1,1,0,2,45,"""Fast""",800000,"""Amorphous""",NULL,25,324,"""Dusk Stone""",Its cries sound like incantations. Those hearing it are tormented by headaches and hallucinations.
628,430,"""Honchkrow""","""Big Boss Pokémon""",NULL,NULL,NULL,0.9,27.3,"""Dark""","""Flying""","""Insomnia""","""The Pokémon is suffering from insomnia and cannot fall asleep.""","""Super Luck""","""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""","""Moxie""","""The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.""",NULL,NULL,50,50,35,"""Diamond""",100,125,52,105,52,71,505,0,2,0,0,0,0,2,30,"""Medium Slow""",1059860,"""Flying""",NULL,20,298,"""Dusk Stone""","Becoming active at night, it is known to swarm with numerous MURKROW in tow."
629,431,"""Glameow""","""Catty Pokémon""",NULL,NULL,NULL,0.5,3.9,"""Normal""",NULL,"""Limber""","""Its limber body protects the Pokémon from paralysis.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""",NULL,NULL,25,75,50,"""Diamond""",49,55,42,42,37,85,310,0,0,0,0,0,1,1,190,"""Fast""",800000,"""Field""",NULL,20,NULL,NULL,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.
630,432,"""Purugly""","""Tiger Cat Pokémon""",NULL,NULL,NULL,1.0,43.8,"""Normal""",NULL,"""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Defiant""","""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""",NULL,NULL,25,75,50,"""Diamond""",71,82,64,64,59,112,452,0,0,0,0,0,2,2,75,"""Fast""",800000,"""Field""",NULL,20,629,"""Level 38""",It is a brazen brute that barges its way into another Pokémon’s nest and claims it as its own.
631,433,"""Chingling""","""Bell Pokémon""",NULL,NULL,NULL,0.2,0.6,"""Psychic""",NULL,"""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,50,"""Diamond""",45,30,50,65,50,45,285,0,0,0,1,0,0,1,120,"""Fast""",800000,"""No Eggs Discovered""",NULL,25,NULL,NULL,It emits cries by agitating an orb at the back of its throat. It moves with flouncing hops.
632,434,"""Stunky""","""Skunk Pokémon""",NULL,NULL,NULL,0.4,19.2,"""Poison""","""Dark""","""Stench""","""By releasing stench when attacking, this Pokémon may cause the target to flinch.""","""Aftermath""","""Damages the attacker if it contacts the Pokémon with a finishing hit.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""",NULL,NULL,50,50,50,"""Diamond""",63,63,47,41,41,74,329,0,0,0,0,0,1,1,225,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,It protects itself by spraying a noxious fluid from its rear. The stench lingers for 24 hours.
633,435,"""Skuntank""","""Skunk Pokémon""",NULL,NULL,NULL,1.0,38.0,"""Poison""","""Dark""","""Stench""","""By releasing stench when attacking, this Pokémon may cause the target to flinch.""","""Aftermath""","""Damages the attacker if it contacts the Pokémon with a finishing hit.""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""",NULL,NULL,50,50,50,"""Diamond""",103,93,67,71,61,84,479,2,0,0,0,0,0,2,60,"""Medium Fast""",1000000,"""Field""",NULL,20,632,"""Level 34""",It sprays a vile-smelling fluid from the tip of its tail to attack. Its range is over 160 feet.
634,436,"""Bronzor""","""Bronze Pokémon""",NULL,NULL,NULL,0.5,60.5,"""Steel""","""Psychic""","""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""","""Heatproof""","""The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.""","""Heavy Metal""","""Doubles the Pokémon's weight.""",NULL,NULL,0,0,50,"""Diamond""",57,24,86,24,86,23,300,0,0,1,0,0,0,1,255,"""Medium Fast""",1000000,"""Mineral""",NULL,20,NULL,NULL,Implements shaped like it were discovered in ancient tombs. It is unknown if they are related.
635,437,"""Bronzong""","""Bronze Bell Pokémon""",NULL,NULL,NULL,1.3,187.0,"""Steel""","""Psychic""","""Levitate""","""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""","""Heatproof""","""The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.""","""Heavy Metal""","""Doubles the Pokémon's weight.""",NULL,NULL,0,0,50,"""Diamond""",67,89,116,79,116,33,500,0,0,1,0,1,0,2,90,"""Medium Fast""",1000000,"""Mineral""",NULL,20,634,"""Level 33""","One caused a news sensation when it was dug up at a construction site after a 2,000-year sleep."
636,438,"""Bonsly""","""Bonsai Pokémon""",NULL,NULL,NULL,0.5,15.0,"""Rock""",NULL,"""Sturdy""","""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""","""Rock Head""","""Protects the Pokémon from recoil damage.""","""Rattled""","""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""",NULL,NULL,50,50,50,"""Diamond""",50,80,95,10,45,10,290,0,0,1,0,0,0,1,255,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,20,NULL,NULL,It looks as if it is always crying. It is actually adjusting its body’s fluid levels by eliminating excess.
637,439,"""Mime Jr.""","""Mime Pokémon""",NULL,NULL,NULL,0.6,13.0,"""Psychic""","""Fairy""","""Soundproof""","""Soundproofing gives the Pokémon full immunity to all sound-based moves.""","""Filter""","""Reduces the power of supereffective attacks taken.""","""Technician""","""Powers up the Pokémon's weaker moves.""",NULL,NULL,50,50,50,"""Diamond""",20,25,45,70,90,60,310,0,0,0,0,1,0,1,145,"""Medium Fast""",1000000,"""No Eggs Discovered""",NULL,25,NULL,NULL,"It habitually mimics foes. Once mimicked, the foe cannot take its eyes off this Pokémon."
638,440,"""Happiny""","""Playhouse Pokémon""",NULL,NULL,NULL,0.6,24.4,"""Normal""",NULL,"""Natural Cure""","""All status conditions heal when the Pokémon switches out.""","""Serene Grace""","""Boosts the likelihood of additional effects occurring when attacking.""","""Friend Guard""","""Reduces damage done to allies.""",NULL,NULL,0,100,140,"""Diamond""",100,5,5,15,65,30,220,1,0,0,0,0,0,1,130,"""Fast""",800000,"""No Eggs Discovered""",NULL,40,NULL,NULL,It loves round white things. It carries an egg-shaped rock in imitation of CHANSEY.
639,441,"""Chatot""","""Music Note Pokémon""",NULL,NULL,NULL,0.5,1.9,"""Normal""","""Flying""","""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Tangled Feet""","""Raises evasiveness if the Pokémon is confused.""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""",NULL,NULL,50,50,35,"""Diamond""",76,65,45,92,42,91,411,0,1,0,0,0,0,1,30,"""Medium Slow""",1059860,"""Flying""",NULL,20,NULL,NULL,"It can learn and speak human words. If they gather, they all learn the same saying."
640,442,"""Spiritomb""","""Forbidden Pokémon""",NULL,NULL,NULL,1.0,108.0,"""Ghost""","""Dark""","""Pressure""","""By putting pressure on the opposing Pokémon, it raises their PP usage.""",NULL,NULL,"""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Diamond""",50,92,108,92,108,35,485,0,0,1,0,1,0,2,100,"""Medium Fast""",1000000,"""Amorphous""",NULL,30,NULL,NULL,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.
641,443,"""Gible""","""Land Shark Pokémon""",NULL,NULL,NULL,0.7,20.5,"""Dragon""","""Ground""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,"""Rough Skin""","""This Pokémon inflicts damage with its rough skin to the attacker on contact.""",NULL,NULL,50,50,50,"""Diamond""",58,70,45,40,45,42,300,0,1,0,0,0,0,1,45,"""Slow""",1250000,"""Monster""","""Dragon""",40,NULL,NULL,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close."
642,444,"""Gabite""","""Cave Pokémon""",NULL,NULL,NULL,1.4,56.0,"""Dragon""","""Ground""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,"""Rough Skin""","""This Pokémon inflicts damage with its rough skin to the attacker on contact.""",NULL,NULL,50,50,50,"""Diamond""",68,90,65,50,55,82,410,0,2,0,0,0,0,2,45,"""Slow""",1250000,"""Monster""","""Dragon""",40,641,"""Level 24""",There is a long-held belief that medicine made from its scales will heal even incurable illnesses.
643,445,"""Garchomp""","""Mach Pokémon""",NULL,NULL,NULL,1.9,95.0,"""Dragon""","""Ground""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""",NULL,NULL,"""Rough Skin""","""This Pokémon inflicts damage with its rough skin to the attacker on contact.""",NULL,NULL,50,50,50,"""Diamond""",108,130,95,80,85,102,600,0,3,0,0,0,0,3,45,"""Slow""",1250000,"""Monster""","""Dragon""",40,642,"""Level 48""","When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed."
1438,445,"""Garchomp""","""Mach Pokémon""","""Mega""",643,NULL,1.9,95.0,"""Dragon""","""Ground""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,NULL,NULL,NULL,NULL,50,50,70,"""X""",108,170,115,120,95,92,700,0,3,0,0,0,0,3,45,"""Slow""",1250000,"""Monster""","""Dragon""",40,NULL,NULL,"When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed."
644,446,"""Munchlax""","""Big Eater Pokémon""",NULL,NULL,NULL,0.6,105.0,"""Normal""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Thick Fat""","""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",NULL,NULL,87.5,12.5,50,"""Diamond""",135,85,40,40,85,5,390,1,0,0,0,0,0,1,50,"""Slow""",1250000,"""No Eggs Discovered""",NULL,40,NULL,NULL,"It wolfs down its weight in food once a day, swallowing food whole with almost no chewing."
645,447,"""Riolu""","""Emanation Pokémon""",NULL,NULL,NULL,0.7,20.2,"""Fighting""",NULL,"""Steadfast""","""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""","""Prankster""","""Gives priority to a status move.""",NULL,NULL,87.5,12.5,50,"""Diamond""",40,70,40,35,40,60,285,0,1,0,0,0,0,1,75,"""Medium Slow""",1059860,"""No Eggs Discovered""",NULL,25,NULL,NULL,The aura that emanates from its body intensifies to alert others if it is afraid or sad.
